seed,rich,fresh,omega,adaptive,window,step,source_residual_sse_0,source_residual_sse_1,source_residual_sse_2,source_residual_sse_3,source_residual_sse_4,source_residual_sse_5,source_residual_sse_6,source_residual_sse_7,source_residual_sse_8,source_residual_sse_9,source_residual_sse_10,source_residual_sse_11,source_residual_sse_12,source_residual_sse_13,source_residual_sse_14,source_residual_sse_15,source_residual_sse_16,source_count_0,source_count_1,source_count_2,source_count_3,source_count_4,source_count_5,source_count_6,source_count_7,source_count_8,source_count_9,source_count_10,source_count_11,source_count_12,source_count_13,source_count_14,source_count_15,source_count_16,path_visits_0,path_visits_1,path_visits_2,path_visits_3,path_visits_4,path_visits_5,path_visits_6,path_visits_7,path_visits_8,path_visits_9,path_visits_10,path_visits_11,path_visits_12,path_visits_13,path_visits_14,path_visits_15,path_visits_16
7,1,0,0.3,0,1,1320,0e0,0e0,2.0102801790926605e-3,9.18891943001654e-4,1.3790194869216066e-2,7.973889238201082e-3,2.325062931049615e-3,4.582001914968714e-3,1.716691767796874e-3,0e0,0e0,0e0,0e0,4.622638545697555e-3,5.811049195472151e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,1440,0e0,0e0,2.0102820417378098e-3,9.188949698000215e-4,1.379019159503514e-2,7.97388143837452e-3,2.325062931049615e-3,4.582005407428369e-3,1.7166890029329807e-3,0e0,0e0,0e0,0e0,4.622640408342704e-3,5.811049195472151e-3,5.243710824288428e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,1560,0e0,0e0,2.010287716984749e-3,9.189001430058852e-4,1.3790184013487305e-2,7.97387445345521e-3,2.3250645608641207e-3,4.582005407428369e-3,1.716686318104621e-3,0e0,0e0,0e0,0e0,4.622640408342704e-3,5.811049195472151e-3,5.2437164122238755e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,1680,0e0,0e0,2.0102801790926605e-3,9.18891943001654e-4,1.3790198128845077e-2,7.973884406965226e-3,2.325062931049615e-3,4.582005407428369e-3,1.716690807370469e-3,0e0,0e0,0e0,0e0,4.622640408342704e-3,5.811049195472151e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,1800,0e0,0e0,2.010286465520039e-3,9.18891943001654e-4,1.3790187986160163e-2,7.97388143837452e-3,2.325062931049615e-3,4.582005552947521e-3,1.716691767796874e-3,0e0,0e0,0e0,0e0,4.622640408342704e-3,5.811049195472151e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,1920,0e0,0e0,2.0102850976400077e-3,9.188971162075177e-4,1.3790187287668232e-2,7.973881904035807e-3,2.325062931049615e-3,4.582009831210598e-3,1.716689752356615e-3,0e0,0e0,0e0,0e0,4.622644133633003e-3,5.811049195472151e-3,5.2437164122238755e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,2040,0e0,0e0,2.010286392760463e-3,9.189034826704301e-4,1.3790166201943066e-2,7.973891450092196e-3,2.3250645608641207e-3,4.582008812576532e-3,1.7166864927276038e-3,0e0,0e0,0e0,0e0,4.622647858923301e-3,5.811057577375323e-3,5.2437164122238755e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,2160,0e0,0e0,2.010295029322151e-3,9.189022312057205e-4,1.379012364668597e-2,7.973871193826199e-3,2.325069217476994e-3,4.582014546031132e-3,1.7166852412628941e-3,0e0,0e0,0e0,0e0,4.6226502454373986e-3,5.811069160699844e-3,5.2437164122238755e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,2280,0e0,0e0,2.010289375903085e-3,9.188980548060499e-4,1.3790192773740273e-2,7.97387445345521e-3,2.325062931049615e-3,4.582001914968714e-3,1.7166878387797624e-3,0e0,0e0,0e0,0e0,4.622640408342704e-3,5.811049195472151e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,1,2400,0e0,0e0,2.010269345191773e-3,9.18889265449252e-4,1.3790216005872935e-2,7.973902742378414e-3,2.3250559461303055e-3,4.582001914968714e-3,1.7166943289339542e-3,0e0,0e0,0e0,0e0,4.622638545697555e-3,5.8110408135689795e-3,5.243710824288428e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,2520,0e0,0e0,2.0102732814848423e-3,9.188896146952175e-4,1.3790216311463155e-2,7.973884406965226e-3,2.325062931049615e-3,4.582001914968714e-3,1.7166906327474862e-3,0e0,0e0,0e0,0e0,4.622638545697555e-3,5.811024515423924e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,2640,0e0,0e0,2.0102795169805177e-3,9.188912736135535e-4,1.37902668921015e-2,7.973890635184944e-3,2.3250461381394416e-3,4.581986184348352e-3,1.7166935722343624e-3,0e0,0e0,0e0,0e0,4.62262996006757e-3,5.811024515423924e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,2760,0e0,0e0,2.0102648268220946e-3,9.188835610984825e-4,1.3790263752525789e-2,7.97390757361427e-3,2.325045206816867e-3,4.5819866500096396e-3,1.7166960169561207e-3,0e0,0e0,0e0,0e0,4.622631298843771e-3,5.811024515423924e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,2880,0e0,0e0,2.0100066176382825e-3,9.187667383230291e-4,1.3790959401376313e-2,7.97433068510145e-3,2.3247640347108245e-3,4.581635381327942e-3,1.716864040645305e-3,0e0,0e0,0e0,0e0,4.622565116733313e-3,5.810845934320241e-3,5.243724794127047e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,3000,0e0,0e0,2.010286618315149e-3,9.18901881959755e-4,1.3790163095109165e-2,7.97388789942488e-3,2.3250645608641207e-3,4.58200802677311e-3,1.7166814286611043e-3,0e0,0e0,0e0,0e0,4.6226502454373986e-3,5.8110784739255905e-3,5.2437164122238755e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,3120,0e0,0e0,2.010273208725266e-3,9.188896146952175e-4,1.3790215118206106e-2,7.973890926223248e-3,2.3250638623721898e-3,4.581992645398714e-3,1.7166887555504218e-3,0e0,0e0,0e0,0e0,4.622633685357869e-3,5.8110408135689795e-3,5.243686639005318e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,3240,0e0,0e0,2.0102953640162013e-3,9.189067641273141e-4,1.3790146769679268e-2,7.973843952640891e-3,2.325086941709742e-3,4.582019115332514e-3,1.7166820107377134e-3,0e0,0e0,0e0,0e0,4.622634209226817e-3,5.811069160699844e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,3360,0e0,0e0,2.0102955895708874e-3,9.189034826704301e-4,1.3790158722258639e-2,7.973864441737533e-3,2.3250680533237755e-3,4.582014546031132e-3,1.7166806210298091e-3,0e0,0e0,0e0,0e0,4.622642794856802e-3,5.811057577375323e-3,5.24370523635298e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,3480,0e0,0e0,2.0189144343021326e-3,9.230259456671774e-4,1.375500844187627e-2,7.960593095049262e-3,2.3362987558357418e-3,4.595678823534399e-3,1.710349679342471e-3,0e0,0e0,0e0,0e0,4.627776390407234e-3,5.8227008557878435e-3,5.244262400083244e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,0,2,3600,0e0,0e0,2.010318341490347e-3,9.189189877361059e-4,1.3790117905955412e-2,7.973809610120952e-3,2.325103501789272e-3,4.582074252539314e-3,1.7166727557196282e-3,0e0,0e0,0e0,0e0,4.622621112503111e-3,5.8110751560889184e-3,5.243681051069871e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,1,0,120,0e0,0e0,2.450115862302482e-3,1.609570812433958e-3,1.4402312153833918e-2,8.321103930938989e-3,2.0498465455602854e-3,3.6078873235965148e-3,1.2051218800479546e-3,0e0,0e0,0e0,0e0,5.240619357209653e-3,6.165312021039426e-3,4.516771645285189e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,50,62,48,0,0,0,6,28,0
7,1,0,0.3,1,0,240,0e0,0e0,2.06624114071019e-3,9.991283950512297e-4,1.3858501477443497e-2,8.015381579753011e-3,2.2892530832905322e-3,4.440698845428415e-3,1.6361407178919762e-3,0e0,0e0,0e0,0e0,4.701889120042324e-3,5.860293982550502e-3,5.137818981893361e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,1,0,360,0e0,0e0,2.0134867081651464e-3,9.23421153856907e-4,1.379398145218147e-2,7.97625188715756e-3,2.3229882935993373e-3,4.573736514430493e-3,1.7119212207035162e-3,0e0,0e0,0e0,0e0,4.627204150892794e-3,5.8138855383731425e-3,5.237478035269305e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,92,122,0,54,58,48,0,0,0,7,27,0
7,1,0,0.3,1,0,480,0e0,0e0,5.685393261956051e-4,1.0702833824325353e-3,9.589709839019633e-4,1.2844615848734975e-3,8.198345603886992e-4,1.9882940396200866e-3,3.799527548835613e-4,0e0,0e0,0e0,0e0,5.398854154918808e-4,2.770390303339809e-3,4.192071210127324e-3,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,62,72,136,0,28,96,48,0,0,0,5,29,0
7,1,0,0.3,1,0,600,0e0,0e0,2.7703193882189225e-4,8.109821828838903e-5,5.308253819293896e-4,9.004085441119969e-4,1.3124773977324367e-4,1.763775508152321e-4,4.318030987633392e-4,0e0,0e0,0e0,0e0,2.6354254987381864e-4,5.518717807717621e-4,8.483646706736181e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,66,74,124,0,27,92,59,0,0,0,0,34,0
7,1,0,0.3,1,0,720,0e0,0e0,3.293610698165139e-4,3.111130604338541e-5,3.675300154100114e-4,5.04752155393362e-4,1.2229646563355345e-4,1.2147755137448257e-4,3.976742152644874e-5,0e0,0e0,0e0,0e0,3.769844479393214e-4,1.8377298692939803e-4,6.299406777543481e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,74,124,0,20,98,58,0,0,0,0,34,0
7,1,0,0.3,1,0,840,0e0,0e0,1.1635943519650027e-4,1.8581463109512697e-5,3.178627964643965e-4,5.608591018244624e-4,5.914603480050573e-5,6.738121282978682e-5,1.8433110881233006e-5,0e0,0e0,0e0,0e0,3.901459858752787e-4,1.537918287795037e-4,6.936579575267388e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,74,125,0,20,98,57,0,0,0,0,34,0
7,1,0,0.3,1,0,960,0e0,0e0,6.57436469282402e-5,2.596740245053297e-7,3.167407849105075e-4,4.357930738478899e-4,1.3507532003131928e-5,3.940342321584467e-5,5.2426320280574146e-5,0e0,0e0,0e0,0e0,2.0805222084163688e-4,1.4621884474763647e-4,8.088994809440919e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,74,125,0,20,99,56,0,0,0,0,34,0
7,1,0,0.3,1,0,1080,0e0,0e0,2.0387077142913768e-5,9.97399396851506e-7,2.39840363519761e-4,3.287172585260123e-4,9.082629730983172e-6,2.708772922233038e-5,4.9661282673696405e-5,0e0,0e0,0e0,0e0,1.5367290325229988e-4,2.0137119281571358e-4,7.955313049023971e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,74,124,0,18,101,57,0,0,0,0,34,0
7,1,0,0.3,1,0,1200,0e0,0e0,1.0841780039072546e-5,1.1845596077364462e-6,1.810768526411266e-4,3.293419722467661e-4,8.242428748417296e-6,3.0600109766965033e-5,4.43717369762453e-5,0e0,0e0,0e0,0e0,1.4204608669388108e-4,2.3681559832766652e-4,8.137717668432742e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,18,99,57,0,0,0,0,34,0
7,1,0,0.3,1,1,1320,0e0,0e0,1.0842260621757305e-5,1.1175076224390068e-6,1.6077659483926254e-4,3.174532830598764e-4,8.195772352337372e-6,2.9072530878693215e-5,4.584782629990514e-5,0e0,0e0,0e0,0e0,1.4420003208215348e-4,2.481181873008609e-4,8.28252359497128e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,1440,0e0,0e0,1.0790493433887605e-5,1.1087434046430644e-6,1.4693230400553148e-4,3.0943583988118917e-4,8.161081268553971e-6,2.7797481379820965e-5,4.6726820301046246e-5,0e0,0e0,0e0,0e0,1.484678650740534e-4,2.538386615924537e-4,8.373436139663681e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,1560,0e0,0e0,1.077804859050957e-5,1.150206827560396e-6,1.3675940499524586e-4,3.035288318642415e-4,8.157040156220319e-6,2.6806197865880677e-5,4.743234148918418e-5,0e0,0e0,0e0,0e0,1.527094209450297e-4,2.57601379416883e-4,8.448570224572904e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,1680,0e0,0e0,1.1569976095415768e-5,1.2485921274674183e-6,1.2794167787433253e-4,3.004927057190798e-4,7.508850103477016e-6,2.6468586611372302e-5,4.7731520908200764e-5,0e0,0e0,0e0,0e0,1.5613011782988906e-4,2.6051473105326295e-4,8.521262498106807e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,1800,0e0,0e0,1.0813003541443322e-5,1.304823967984703e-6,1.2344951574050356e-4,2.957049509859644e-4,8.199487638194114e-6,2.542078982514795e-5,4.868376845479361e-5,0e0,0e0,0e0,0e0,1.5929530491121113e-4,2.6283632905688137e-4,8.585426621721126e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,1920,0e0,0e0,1.050294338256208e-5,1.3584753304485275e-6,1.1879160229000263e-4,2.9269926744746044e-4,8.409057272729115e-6,2.535734392949962e-5,4.897861708741402e-5,0e0,0e0,0e0,0e0,1.6198655794141814e-4,2.6520957180764526e-4,8.650497875350993e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,2040,0e0,0e0,1.1498653066155384e-5,1.476002793765474e-6,1.1656726928777061e-4,2.9126669687684625e-4,8.000188017831533e-6,2.4355669893338927e-5,4.933089576297789e-5,0e0,0e0,0e0,0e0,1.636361048440449e-4,2.653700939845294e-4,8.703736966708675e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,2160,0e0,0e0,1.0907065302490082e-5,1.5321686674951707e-6,1.1457504820100439e-4,2.890992982429452e-4,8.212997954615275e-6,2.412132425888558e-5,4.9723154234015965e-5,0e0,0e0,0e0,0e0,1.6462035273434594e-4,2.6724392228061333e-4,8.765729762671981e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,2280,0e0,0e0,1.0965532965201419e-5,1.593241478303753e-6,1.1320701969452784e-4,2.878289669752121e-4,8.16389911051374e-6,2.377721648372244e-5,4.984280985809164e-5,0e0,0e0,0e0,0e0,1.6555091133341193e-4,2.6801474450621754e-4,8.818286914902274e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,1,2400,0e0,0e0,1.0849112300093111e-5,1.6414414858445525e-6,1.1224313675484154e-4,2.86537419015076e-4,8.221884399972623e-6,2.3499411099692225e-5,4.995595827494981e-5,0e0,0e0,0e0,0e0,1.663230432313867e-4,2.6872815942624584e-4,8.869977682479657e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,2520,0e0,0e0,1.0654798643372487e-5,1.6690507891325979e-6,1.1136103876197012e-4,2.853896003216505e-4,8.333090136147803e-6,2.3333537001235527e-5,5.0016394880003645e-5,0e0,0e0,0e0,0e0,1.670211713644676e-4,2.6940925454255193e-4,8.918714229366742e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,2640,0e0,0e0,1.0726642813096987e-5,1.7078279483939696e-6,1.1106447459496849e-4,2.847290597856045e-4,8.216652076953324e-6,2.3044689442031085e-5,4.9899938403541455e-5,0e0,0e0,0e0,0e0,1.6737735859351233e-4,2.696764131542295e-4,8.964541120803915e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,2760,0e0,0e0,1.0619060390126833e-5,1.7405445760232396e-6,1.1074308463321358e-4,2.8394482797011733e-4,8.249444363173097e-6,2.2831139403933776e-5,4.988808586858795e-5,0e0,0e0,0e0,0e0,1.6773411334725097e-4,2.70017706498038e-4,9.008718188852072e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,2880,0e0,0e0,1.0689607961467118e-5,1.876585912441442e-6,1.1116950167888717e-4,2.834473125403747e-4,8.199972626243834e-6,2.234264161415922e-5,5.026737380831037e-5,0e0,0e0,0e0,0e0,1.6756953846197575e-4,2.6972074556397274e-4,9.046302420756547e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,3000,0e0,0e0,1.3382969427766511e-5,2.0701729113170586e-6,1.1117777421532082e-4,2.848335134331137e-4,6.95520247973036e-6,2.2362310573953437e-5,4.943354929309862e-5,0e0,0e0,0e0,0e0,1.6777514974819496e-4,2.685161234694533e-4,9.067528299055994e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,3120,0e0,0e0,8.637518362775154e-6,3.9604300354767474e-6,1.1639640126759332e-4,2.7549942024052143e-4,1.2933039442941663e-5,2.1524728708754992e-5,5.948611214989796e-5,0e0,0e0,0e0,0e0,1.6634363419143483e-4,2.6869850989896804e-4,9.10753951757215e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,3240,0e0,0e0,8.999548299470916e-6,2.542040760999953e-6,1.1232107851810724e-4,2.7741515077650547e-4,1.0494947559891443e-5,2.1585413605862414e-5,5.3984358373782015e-5,0e0,0e0,0e0,0e0,1.6823466285131872e-4,2.704326980165206e-4,9.154974759439938e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,3360,0e0,0e0,9.158355737781676e-6,2.3354110680884332e-6,1.1172317476848548e-4,2.7792007313109934e-4,9.91806928141159e-6,2.1580367274509626e-5,5.314073541740072e-5,0e0,0e0,0e0,0e0,1.6836004215292633e-4,2.706330851651728e-4,9.184952614305075e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,3480,0e0,0e0,9.308377002525958e-6,2.1006039645499186e-6,1.0952463458124839e-4,2.804847026709467e-4,9.213083103531972e-6,2.334760267785896e-5,4.829413933293836e-5,0e0,0e0,0e0,0e0,1.6949699056567624e-4,2.7334937476553023e-4,9.253951157006668e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,0,0.3,1,2,3600,0e0,0e0,8.699379009158292e-6,2.81792654277524e-6,1.1279687578280573e-4,2.7401914121583104e-4,1.1525067179718462e-5,2.1547456526604947e-5,5.618515865535301e-5,0e0,0e0,0e0,0e0,1.6888773097889498e-4,2.708212559809908e-4,9.234130629920401e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,76,124,0,16,101,57,0,0,0,0,34,0
7,1,1,0.0,0,0,120,0e0,0e0,1.5517044739681296e-3,7.498013292206451e-4,6.485499497784986e-3,7.04522046726197e-3,1.0371270182076842e-3,3.37510064127855e-3,2.673734270501882e-4,0e0,0e0,0e0,0e0,1.3710210187127814e-3,2.929464215412736e-3,2.6070695184898796e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,240,0e0,0e0,1.4442207962019893e-3,4.576568244374357e-4,6.304710681888537e-3,6.777712143957615e-3,1.171343814348802e-3,4.114450799534097e-3,3.048150911126868e-4,0e0,0e0,0e0,0e0,1.3677683455171064e-3,2.5612898753024638e-3,4.3046129121648846e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,360,0e0,0e0,1.4309905161553615e-3,4.2394712363602594e-4,6.28509323905746e-3,6.741405231878161e-3,1.1907778243767098e-3,4.227121316944249e-3,3.1242441582435276e-4,0e0,0e0,0e0,0e0,1.3694721419597045e-3,2.5117775658145547e-3,4.891751018476498e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,480,0e0,0e0,1.4302767701792618e-3,4.2215632856823504e-4,6.284067468186549e-3,6.7393959616310894e-3,1.191854738863185e-3,4.23338140535634e-3,3.128624703094829e-4,0e0,0e0,0e0,0e0,1.3695709349121898e-3,2.50907673034817e-3,4.9261465846939245e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,600,0e0,0e0,1.4302707320439367e-3,4.221196286380291e-4,6.284055750256812e-3,6.739391013979912e-3,1.191870411275886e-3,4.233496656524949e-3,3.1287085403164383e-4,0e0,0e0,0e0,0e0,1.3695812813239172e-3,2.509028243366629e-3,4.927075997329666e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,720,0e0,0e0,1.430270642913456e-3,4.2211786058032885e-4,6.284063077146129e-3,6.739396136254072e-3,1.191870411275886e-3,4.233487918099854e-3,3.1287085403164383e-4,0e0,0e0,0e0,0e0,1.3695812813239172e-3,2.509022888261825e-3,4.927075997329666e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,840,0e0,0e0,1.4302707320439367e-3,4.2212058178847656e-4,6.284055895775964e-3,6.739391013979912e-3,1.191870411275886e-3,4.233496234519407e-3,3.12870228299289e-4,0e0,0e0,0e0,0e0,1.3695812813239172e-3,2.509028243366629e-3,4.927075997329666e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,960,0e0,0e0,1.4302707320439367e-3,4.221192211844027e-4,6.284058683377225e-3,6.739391013979912e-3,1.191870411275886e-3,4.233496656524949e-3,3.128700827801367e-4,0e0,0e0,0e0,0e0,1.3695812813239172e-3,2.509028243366629e-3,4.927075997329666e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
7,1,1,0.0,0,0,1080,0e0,0e0,1.4302731744919583e-3,4.2211786058032885e-4,6.284063312705257e-3,6.739396136254072e-3,1.191870411275886e-3,4.233488827594556e-3,3.1287085403164383e-4,0e0,0e0,0e0,0e0,1.3695812813239172e-3,2.5090277777053416e-3,4.927075997329666e-5,0e0,0,0,4,2,8,2,2,4,4,0,0,0,0,2,2,2,0,0,0,68,0,68,87,136,0,14,103,34,0,0,0,0,34,0
